title,subTitle,totalScore,categoryName,address,locatedIn,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
Ku airconditioner,,4.8,Air conditioning repair service,"#158, 2nd Cross Rd, Gandhipuram, Whitefield, Bengaluru, Karnataka 560066",,"XQC4+G8 Bengaluru, Karnataka",,081234 38722,,,,145,ChIJZcgoxfwNrjsRZQAg0nu8fJ4,"https://www.google.com/maps/place/Ku+airconditioner/@12.9713241,77.7535917,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae0dfcc528c865:0x9e7cbc7bd2200065!8m2!3d12.9713241!4d77.7557804?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0075734,77.4943982,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.9713241,""lng"":77.7557804}",2021-02-08T16:15:00.696Z,,,213,213,"[""https://lh5.googleusercontent.com/p/AF1QipO0l4QQUiKap8wB5IxZbgYGhv56dnfwflWqUp47=w1920-h1080-k-no""]"
Slv Service and Repairing Center,,4.7,Refrigerator repair service,"No 23, Singh Complex, Devi Circle, Vidyaranyapura Main Rd, Vidyaranyapura, Bengaluru, Karnataka 560097",,"3HP4+C8 Bengaluru, Karnataka",,,1,,,190,ChIJL3rjfBUjrjsRx0kbDrTkGsk,"https://www.google.com/maps/place/Slv+Service+and+Repairing+Center/@13.0860308,77.5535851,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae23157ce37a2f:0xc91ae4b40e1b49c7!8m2!3d13.0860308!4d77.5557738?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9556833,77.4487748,11z?hl=en",AC Repair in Bangalore,"{""lat"":13.0860308,""lng"":77.5557738}",2021-02-08T16:15:07.616Z,,,15,15,"[""https://lh5.googleusercontent.com/p/AF1QipMJ_jnIl17PPYou4a8nrVwaqW5YlqHRTbmA6Xdi=w1920-h1080-k-no""]"
Cool Crest Air Conditioning Sales And Services,,4.7,Air conditioning repair service,"535, 2nd Cross Rd, Muthyala Nagar, Gokula Extension, Mathikere, Bengaluru, Karnataka 560054",,"2HR2+6X Bengaluru, Karnataka",,098450 63997,,,,43,ChIJ9fNmEFs9rjsReeq8MvGcFds,"https://www.google.com/maps/place/Cool+Crest+Air+Conditioning+Sales+And+Services/@13.0405977,77.5502906,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d5b1066f3f5:0xdb159cf132bcea79!8m2!3d13.0405977!4d77.5524793?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0405977,""lng"":77.5524793}",2021-02-08T16:15:12.826Z,,,13,13,"[""https://lh5.googleusercontent.com/p/AF1QipP11LvfwWUKz2CNjQ468pTqO-fSevFSQtQ9Bizn=w1920-h1080-k-no""]"
Daikin Airconditioning Solution Plaza,,5,Air conditioning store,"36/15 BBMP, 1st Flr, Shri Krishna Cplx, MES Ring Rd, opposite Mother Teresa School, Muthyala Nagar, Mathikere, Bengaluru, Karnataka 560054",,"2HV2+3G Bengaluru, Karnataka",dealers.daikinindia.com,099000 32329,,,,212,ChIJ_0uNdkQ9rjsRpjbdVo4EGa0,"https://www.google.com/maps/place/Daikin+Airconditioning+Solution+Plaza/@13.0427381,77.5491272,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d44768d4bff:0xad19048e56dd36a6!8m2!3d13.0427381!4d77.5513159?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9741782,77.4708803,11z?hl=en",AC Repair in Bangalore,"{""lat"":13.0427381,""lng"":77.5513159}",2021-02-08T16:15:14.363Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipNavecHMo98chEFhstfgyRoTNxVTD4cq8SfOgIL=w1920-h1080-k-no""]"
whirlpool washing machine| refrigerator& microwave oven | ac repair center in Bengaluru,,,Appliance repair service,"17th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560003",,"2H57+2C Bengaluru, Karnataka",,,,,,49,ChIJw0AGCxoXrjsRzSIGO8Pfegc,"https://www.google.com/maps/place/whirlpool+washing+machine%7C+refrigerator%26+microwave+oven+%7C+ac+repair+center+in+Bengaluru/@13.007564,77.5613531,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae171a0b0640c3:0x77adfc33b0622cd!8m2!3d13.007564!4d77.5635418?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.007564,""lng"":77.5635418}",2021-02-08T16:14:59.800Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipNvmMo9WDRXCksWNA0kNjFOR5clom9dU0ErUi2O=w1920-h1080-k-no""]"
Whirlpool Washing Machine Service Repair Center Banglore,,2,Washer & dryer repair service,"Hebbal Kempapura, Bengaluru, Karnataka 560024",,"2HXR+FW Bengaluru, Karnataka",godrej.com,,,,,235,ChIJyYg8Q4wXrjsRy_8IfcqVNOQ,"https://www.google.com/maps/place/Whirlpool+Washing+Machine+Service+Repair+Center+Banglore/@13.0487446,77.590141,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae178c433c88c9:0xe43495ca7d08ffcb!8m2!3d13.0487446!4d77.5923297?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0124359,77.461502,11z?hl=en",AC Repair in Bangalore,"{""lat"":13.0487446,""lng"":77.5923297}",2021-02-08T16:15:14.807Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Auto Cool car a/c repair,,4.2,Air conditioning repair service,"#2256, Kodigehalli Main Road near More Mega Store Sanjeevini Nagar, Sahakar Nagar, post, Bengaluru, Karnataka 560092",,"3H5R+28 Bengaluru, Karnataka",,095383 71252,,,,44,ChIJO1rjVCcYrjsRIU1mQ_jGMOM,"https://www.google.com/maps/place/Auto+Cool+car+a%2Fc+repair/@13.057587,77.5886103,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae182754e35a3b:0xe330c6f843664d21!8m2!3d13.057587!4d77.590799?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.057587,""lng"":77.590799}",2021-02-08T16:15:20.270Z,,,18,18,"[""https://lh5.googleusercontent.com/p/AF1QipM7GtU7tfo5xFc6LMvd5Izf0bcOfrSCT_tu7ol1=w1920-h1080-k-no""]"
Absolute Air Solutions,,5,Corporate office,"3, 1st Main Rd, Gokul Extension, Divanarapalya, Yeswanthpur, Bengaluru, Karnataka 560022",,"2HC6+XX Bengaluru, Karnataka",absoluteairsolution.com,,,,,316,ChIJhyS4oXY9rjsRCcEiB8Hhb0M,"https://www.google.com/maps/place/Absolute+Air+Solutions/@13.0224948,77.560258,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d76a1b82487:0x436fe1c10722c109!8m2!3d13.0224948!4d77.5624467?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0224948,""lng"":77.5624467}",2021-02-08T16:15:36.138Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Mylar Technologies,,3.8,Electronics Company,"# 24/5, 2nd Floor, RTO Track Main Rd, Near WIPRO, Peenya 1st Stage, Peenya, Bengaluru, Karnataka 560058",,"2GPG+MH Bengaluru, Karnataka",,099160 53713,,,,353,ChIJEfu1aSM9rjsR6sEqcvnJJAk,"https://www.google.com/maps/place/Mylar+Technologies/@13.0366449,77.5242083,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d2369b5fb11:0x924c9f9722ac1ea!8m2!3d13.0366449!4d77.526397?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0366449,""lng"":77.526397}",2021-02-08T16:15:38.071Z,,,10,10,"[""https://lh5.googleusercontent.com/p/AF1QipP5cVvWAE4fPl2tRkHGnl5ZdpC6Y2_94DEhfXRB=w1920-h1080-k-no""]"
Latitude Air Conditioners,,4.6,Air conditioning contractor,"10/6, 1st Floor, 10, Next to Reliance Fresh, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560036",,"2MCW+WP Bengaluru, Karnataka",,085539 83061,,,,277,ChIJC5yQaSMWrjsRFf9IRNw5UuE,"https://www.google.com/maps/place/Latitude+Air+Conditioners/@13.0223177,77.6945875,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae162369909c0b:0xe15239dc4448ff15!8m2!3d13.0223177!4d77.6967762?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0223177,""lng"":77.6967762}",2021-02-08T16:15:47.192Z,,,7,7,"[""https://lh5.googleusercontent.com/p/AF1QipMffeZflhkmJm81FM5prCVwz8XgmBay1H_BXzw5=w1920-h1080-k-no""]"
Vikas Refrigeration Engineering,,4.5,Refrigerator repair service,"27/1, A Cross, Near Kempegowda Kalyana Mantapa, Karnataka Sangha Rd, Jalahalli Village, Jalahalli, Bengaluru, Karnataka 560013",,"2GWW+CV Bengaluru, Karnataka",vikasre.com,080 2345 9622,,,,286,ChIJNwNnD089rjsRS5Rnf2ehjwQ,"https://www.google.com/maps/place/Vikas+Refrigeration+Engineering/@13.046119,77.5449649,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d4f0f670337:0x48fa1677f67944b!8m2!3d13.046119!4d77.5471536?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.046119,""lng"":77.5471536}",2021-02-08T16:15:50.659Z,,,28,28,"[""https://lh5.googleusercontent.com/p/AF1QipOehUMCo7l7g1mXmQ7ZURXU-Ms9F_CFKdCrY1BK=w1920-h1080-k-no""]"
Dial And Search,,4,Appliance repair service,"934, 2nd A Cross Road, 1st Block, 3rd Phase, Basaveshwar Nagar, Bengaluru, Karnataka 560079",,"3GGQ+QW Bengaluru, Karnataka",dialandsearch.com,,,,,290,ChIJI_lN5b8irjsRxQG-9qITZAA,"https://www.google.com/maps/place/Dial+And+Search/@13.0769551,77.5375835,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae22bfe54df923:0x6413a2f6be01c5!8m2!3d13.0769551!4d77.5397722?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0769551,""lng"":77.5397722}",2021-02-08T16:15:53.191Z,,,5,5,"[""https://lh5.googleusercontent.com/p/AF1QipP88FHMzmRjZVl0TTdaHdbZSOF-hyQWsCtetTTr=w1920-h1080-k-no""]"
Apple iPhone iPad Macbook Service Center Sahakar Nagar Bangalore,,1,Mobile phone repair shop,"1st Main Rd, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka 560092",,"3H6P+MW Bengaluru, Karnataka",apple.com,,,,,343,ChIJXSLE_c0ZrjsRR6tZB8_AXpc,"https://www.google.com/maps/place/Apple+iPhone+iPad+Macbook+Service+Center+Sahakar+Nagar+Bangalore/@13.0617142,77.5851082,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae19cdfdc4225d:0x975ec0cf0759ab47!8m2!3d13.0617142!4d77.5872969?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0617142,""lng"":77.5872969}",2021-02-08T16:15:53.906Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
"Washing Machine, Refrigerator, Microwave Oven, Air Conditioner service center in Hebbal,",,,Air conditioning store,"140, 4th Main Rd, SBM Colony, Anandnagar, Hebbal, Bengaluru, Karnataka 560024",,"2HJR+87 Bengaluru, Karnataka",myvoltas.com,,,,,279,ChIJV_-5ERgXrjsRpDpAAFkVdrM,"https://www.google.com/maps/place/Washing+Machine,+Refrigerator,+Microwave+Oven,+Air+Conditioner+service+center+in+Hebbal,/@13.030848,77.5885443,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae171811b9ff57:0xb376155900403aa4!8m2!3d13.030848!4d77.590733?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.030848,""lng"":77.590733}",2021-02-08T16:15:44.858Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Coldair Inc - Voltas Showroom,,2.5,Air conditioning contractor,"11th Cross Rd, Next to Sandeep Motors, Kodandarampura, Malleshwaram, Bengaluru, Karnataka 560080",,"2H7F+RC Bengaluru, Karnataka",voltas.com,,,,,276,ChIJ1czXgM0XrjsRBZ_JZU2yzkU,"https://www.google.com/maps/place/Coldair+Inc+-+Voltas+Showroom/@13.0145039,77.5713983,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17cd80d7ccd5:0x45ceb24d65c99f05!8m2!3d13.0145039!4d77.573587?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0145039,""lng"":77.573587}",2021-02-08T16:16:04.275Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipMWDG80OLLcg8bkV1t3jDyiHhbKbBw9K6GsC7wj=w1920-h1080-k-no""]"
GreenLeaf Solutions HVAC sales and services,,5,Business administration service,"Major Sandeep Unnikrishnan Rd, Chikkabettahalli, Mohammed Sab Palya, Vidyaranyapura, Bengaluru, Karnataka 560097",,"3HM3+W3 Bengaluru, Karnataka",,097318 99219,,,,244,ChIJa2G_NJoirjsRUZf1u_A2fFM,"https://www.google.com/maps/place/GreenLeaf+Solutions+HVAC+sales+and+services/@13.0848089,77.5505359,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae229a34bf616b:0x537c36f0bbf59751!8m2!3d13.0848089!4d77.5527246?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0848089,""lng"":77.5527246}",2021-02-08T16:16:09.349Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipP2EUtndcn-lVvI3zLdew9u9Cf5onc9RKPORfPI=w1920-h1080-k-no""]"
Ah Rainbow Air Conditioning Pvt Ltd,,3.5,HVAC contractor,"10/82, Doddabommasandra, Bengaluru, Karnataka 560097",,"3H67+F7 Bengaluru, Karnataka",,072041 57915,,,,243,ChIJ5ckJtwAYrjsRwEbh_TBT_uE,"https://www.google.com/maps/place/Ah+Rainbow+Air+Conditioning+Pvt+Ltd/@13.0611833,77.5610015,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1800b709c9e5:0xe1fe5330fde146c0!8m2!3d13.0611833!4d77.5631902?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0611833,""lng"":77.5631902}",2021-02-08T16:16:10.400Z,,,6,6,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
s m cooling systems,,4.3,Air conditioning repair service,"#68/1, 'BALAJI, 1st Cross Rd, 1st Block, Doddabommasandra, Vidyaranyapura, Bengaluru, Karnataka 560097",,"3H56+W2 Bengaluru, Karnataka",business.site,,,,,7,ChIJk2wPRKoirjsRDT1mHAQXLl4,"https://www.google.com/maps/place/s+m+cooling+systems/@13.0598051,77.5579324,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae22aa440f6c93:0x5e2e17041c663d0d!8m2!3d13.0598051!4d77.5601211?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.061197,77.6221196,10z?hl=en",AC Repair in Bangalore,"{""lat"":13.0598051,""lng"":77.5601211}",2021-02-08T16:16:15.154Z,,,19,19,"[""https://lh5.googleusercontent.com/p/AF1QipMwRnvDWVy3ow5Wds3o8PeyaCMy0kcfPAakPRjc=w1920-h1080-k-no""]"
Daikin Airconditioning Solution Plaza,,3,Air conditioning store,"No 64, Sanchanamanahalli, Thambu Chetty Palya Main Rd, Krishnarajapura, Bengaluru, Karnataka 560036",,"2MFV+6F Bengaluru, Karnataka",dealers.daikinindia.com,090361 47007,,,,242,ChIJH_OYdYsRrjsRgmwM5FPlxvs,"https://www.google.com/maps/place/Daikin+Airconditioning+Solution+Plaza/@13.0230634,77.6914534,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae118b7598f31f:0xfbc6e553e40c6c82!8m2!3d13.0230634!4d77.6936421?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0230634,""lng"":77.6936421}",2021-02-08T16:16:16.594Z,,,2,2,"[""https://lh5.googleusercontent.com/p/AF1QipO-g3fgWE8Hak_zxuKjBSy-IfaPspRNbcUNapLz=w1920-h1080-k-no""]"
nearby electrician/AC installation & Repair Bangalore,,5,Electrical installation service,"21st Cross, post, Kanshiramnagar, Vidyaranyapura, Bengaluru, Karnataka 560097",,"3GJP+PR Bengaluru, Karnataka",business.site,097385 50497,,,,2,ChIJS3Stq-gjrjsRarK0SIpF-Po,"https://www.google.com/maps/place/nearby+electrician%2FAC+installation+%26+Repair+Bangalore/@13.0818726,77.5348711,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae23e8abad744b:0xfaf8458a48b4b26a!8m2!3d13.0818726!4d77.5370598?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.061197,77.6221196,10z?hl=en",AC Repair in Bangalore,"{""lat"":13.0818726,""lng"":77.5370598}",2021-02-08T16:16:18.559Z,,,54,54,"[""https://lh5.googleusercontent.com/p/AF1QipNRbDoAwW5VtGDQj7G0CT0O1VQB7FrIwqJYZzz8=w1920-h1080-k-no""]"
whirlpool refrigerator service bangalore,,,Refrigerator repair service,"Sahakar Nagar, Bengaluru, Karnataka 560092",,"3H7V+J6 Bengaluru, Karnataka",whirlpool.com,,,,,271,ChIJ6UkrMiQYrjsRgoYeSZeqHTk,"https://www.google.com/maps/place/whirlpool+refrigerator+service+bangalore/@13.0641037,77.5909322,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1824322b49e9:0x391daa97491e8682!8m2!3d13.0641037!4d77.5931209?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0641037,""lng"":77.5931209}",2021-02-08T16:16:04.887Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
EASY DISHA- Home Cleaning Pest Control Washing Machine AC Refrigerator Painting Carpenter Purohiths,,4.3,House cleaning service,"SS CREDENCE LLP, No.10, SS Nivasam, 3rd Main, Police station road,, Hebbal, Bengaluru, Karnataka 560024",,"2HQR+FQ Bengaluru, Karnataka",easydisha.com,073376 61111,,,,29,ChIJwUUik5YXrjsRlwWB86F_CVE,"https://www.google.com/maps/place/EASY+DISHA-+Home+Cleaning+Pest+Control+Washing+Machine+AC+Refrigerator+Painting+Carpenter+Purohiths/@13.038632,77.5897593,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1796932245c1:0x51097fa1f3810597!8m2!3d13.038632!4d77.591948?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0586307,76.7809861,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.038632,""lng"":77.591948}",2021-02-08T16:16:21.067Z,,,30,30,"[""https://lh5.googleusercontent.com/p/AF1QipM0Wtp4-_VKWQhVQrgLRrCviiH4EAkMdDCDQHQn=w1920-h1080-k-no""]"
whirlpool washing machine| refrigerator& microwave oven | ac repair center in Bengaluru,,1,Appliance repair service,"236-229, 12th Cross Rd, Vyalikaval, Kodandarampura, Malleshwaram, Bengaluru, Karnataka 560003",,"2H3G+6C Bengaluru, Karnataka",,,,,,59,ChIJ59y9nVgXrjsRFAH2409qnOc,"https://www.google.com/maps/place/whirlpool+washing+machine%7C+refrigerator%26+microwave+oven+%7C+ac+repair+center+in+Bengaluru/@13.0030428,77.5739072,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17589dbddce7:0xe79c6a4fe3f60114!8m2!3d13.0030428!4d77.5760959?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0035309,76.752017,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0030428,""lng"":77.5760959}",2021-02-08T16:17:05.250Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipOqnQqOFiSjW6mD_-zGSOHnp3a7yn7GKg0DofnG=w1920-h1080-k-no""]"
NITHVIN COOLING AND ENGINEERING INDIA SOLUTIONS,,,Air conditioning repair service,"248/1, HANS HOUSE, 17th Cross, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003",,"2H2C+CG Bengaluru, Karnataka",,099800 65061,,,,35,ChIJ25-K9WAXrjsROlIatE3Ug7M,"https://www.google.com/maps/place/NITHVIN+COOLING+AND+ENGINEERING+INDIA+SOLUTIONS/@13.0010084,77.5690955,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1760f58a9fdb:0xb383d44db41a523a!8m2!3d13.0010084!4d77.5712842?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0035309,76.752017,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0010084,""lng"":77.5712842}",2021-02-08T16:17:01.208Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Panasonic Authorised Service Centre,,3.1,Corporate office,"Micro Data Products, Eshwari Complex, 65 Second Floor, Dr Rajkumar Rd, Rajajinagar, Bengaluru, Karnataka 560021",,"XHR5+2C Bengaluru, Karnataka",panasonic.com,,1,,,276,ChIJwYsQoPQ9rjsR7RUGuHXzAXg,"https://www.google.com/maps/place/Panasonic+Authorised+Service+Centre/@12.9900268,77.5564043,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3df4a0108bc1:0x7801f375b80615ed!8m2!3d12.9900268!4d77.558593?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9900268,""lng"":77.558593}",2021-02-08T16:17:37.532Z,,,58,58,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Armreache Airconditioning India Private Limited,,4,Air conditioning contractor,"119, 6th Main, 1st Floor , 2 Stage, Geleyara Balaga, 13th Cross Road, Mahalakshmipuram, Bovipalya, Nagapura, Bengaluru, Karnataka 560086",,"2G4R+8R Bengaluru, Karnataka",armreache.com,080 2319 5477,,,,283,ChIJxSDPHp89rjsRgt1_QOdDlFc,"https://www.google.com/maps/place/Armreache+Airconditioning+India+Private+Limited/@13.0057769,77.5398526,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d9f1ecf20c5:0x579443e7407fdd82!8m2!3d13.0057769!4d77.5420413?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0035309,76.752017,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0057769,""lng"":77.5420413}",2021-02-08T16:17:44.920Z,,,5,5,"[""https://lh5.googleusercontent.com/proxy/J2IWA-JMWZGyGxrDQkEJOZVaoIIX9UVRwmVlLFy9XGAnJJItZVl_KTb-JFrDCjfuDoKJa9BAwpuAXcdNPwZep70KEgbKsmuWWe_OKmWt0Ll-Nb4PP6VBl063nNTkJF_l5XTT0cfd13sGK_oyg-K14Gw32WU=w1920-h1080-k-no""]"
Coldaire Incorporation,,4.8,Air conditioning contractor,"No 305, 14th Main Rd, Raj Mahal Vilas Extension, Armane Nagar, Bengaluru, Karnataka 560080",,"2H7G+FP Bengaluru, Karnataka",,080 2361 1541,,,,261,ChIJq6qq2soXrjsRuVY5oUyEwNs,"https://www.google.com/maps/place/Coldaire+Incorporation/@13.0136667,77.574611,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17cadaaaaaab:0xdbc0844ca13956b9!8m2!3d13.0136667!4d77.5767997?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":13.0136667,""lng"":77.5767997}",2021-02-08T16:17:46.306Z,,,25,25,"[""https://lh5.googleusercontent.com/p/AF1QipNkQqNg83n6kd4-3YqPWpUdJKNEHStp-fu321Ae=w1920-h1080-k-no""]"
Voltas Brand Store - COLDAIRE INC,,,Electronics store,"#NO :, 305, 14th Main Rd, Raj Mahal Vilas Extension, Armane Nagar, Bengaluru, Karnataka 560080",,"2H7H+96 Bengaluru, Karnataka",myvoltas.com,080 2361 9205,1,,,254,ChIJqYITSHYXrjsRCs0cRJfmfZ8,"https://www.google.com/maps/place/Voltas+Brand+Store+-+COLDAIRE+INC/@13.0134,77.5758663,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1776481382a9:0x9f7de697441ccd0a!8m2!3d13.0134!4d77.578055?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0035309,76.752017,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0134,""lng"":77.578055}",2021-02-08T16:17:31.544Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Dhruva Thare Airconditioning,,1,Appliance store,"106, Jabbar Block, 2nd Main Road, Near-Vyalikaval Police Station, Vyalikaval, Malleshwaram, Bengaluru, Karnataka 560003",,"2H2H+68 Bengaluru, Karnataka",,098453 96090,,,,303,ChIJNXpJpjAWrjsR6byKMoZ5HNE,"https://www.google.com/maps/place/Dhruva+Thare+Airconditioning/@13.0005163,77.5761416,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1630a6497a35:0xd11c7986328abce9!8m2!3d13.0005163!4d77.5783303?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0035309,76.752017,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0005163,""lng"":77.5783303}",2021-02-08T16:17:46.623Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Flutech Aircon,,5,Air compressor repair service,"57/A, 2nd Floor, 5th Main Rd, behind Leela Palace, Kodihalli, Bengaluru, Karnataka 560008",,"XJ6X+V8 Bengaluru, Karnataka",flutechaircon.com,080 4157 3968,,,,304,ChIJzV8y2QMUrjsR8QQf8_6L-4s,"https://www.google.com/maps/place/Flutech+Aircon/@12.962144,77.6461463,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1403d9325fcd:0x8bfb8bfef31f04f1!8m2!3d12.962144!4d77.648335?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0035309,76.752017,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.962144,""lng"":77.648335}",2021-02-08T16:17:51.720Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipMU1ypOgDKwsFI9hnK9hYkG7ToirmRk52CBqOo4=w1920-h1080-k-no""]"
