title,subTitle,totalScore,categoryName,address,locatedIn,neighborhood,street,city,postalCode,state,countryCode,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
Belimo,,,Air conditioning contractor,"Shop No-13,2nd Floor,Sreerama Complex, 5th A Cross Rd, 6th Block, Koramangala, Bengaluru, Karnataka 560095",,"Shop No-13,2nd Floor,Sreerama Complex, 5th A Cross Rd","Shop No-13,2nd Floor,Sreerama Complex, 5th A Cross Rd",Bengaluru,560095,Karnataka,IN,"WJPC+6V Bengaluru, Karnataka",belimo.in,080 4090 6311,,,,187,ChIJRbnA2EQUrjsRDDTbJhacy70,"https://www.google.com/maps/place/Belimo/@12.935606,77.6200143,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1444d8c0b945:0xbdcb9c1626db340c!8m2!3d12.935606!4d77.622203?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.935606,""lng"":77.622203}",2021-02-05T18:47:25.292Z,,,,,"[""https://lh4.googleusercontent.com/proxy/NZEBuAAu-71Cc2wrHb3SeiDhEcvCu80WgYq-Eu9ZtGuL6DPB0I2OdAN0teAfcRxOcBgt1GWpOqyKKUSJlk8aRlY2MYaKXggA5JC7T0YP6EjuBxUldXwS2pUtqoQzOuzm1zCXnyYycjSZy3GLdhCJ-WhHS3s=w1920-h1080-k-no""]"
M/s DAI CHI COOLING SOLUTIONS,,,Manufacturer,"132/44, Karekallu Kamakshipalya, Vinayaka Nagar, Kamakshipalya, Bengaluru, Karnataka 560079",,132/44,132/44,Bengaluru,560079,Karnataka,IN,"XGQG+98 Bengaluru, Karnataka",daichicooling.com,080 2328 6404,1,,,188,ChIJkZTxvLc9rjsRHwPFob-g5v4,"https://www.google.com/maps/place/M%2Fs+DAI+CHI+COOLING+SOLUTIONS/@12.988458,77.5236823,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3db7bcf19491:0xfee6a0bfa1c5031f!8m2!3d12.988458!4d77.525871?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.988458,""lng"":77.525871}",2021-02-05T18:47:27.202Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipMJgBjdrnu0IYJhbGiBJQyBF6AvcUfSV8qHlE9M=w1920-h1080-k-no""]"
As Clean Rooms,,5,HVAC contractor,"No101/m,3rdmain, 4th cross Rd, B Block, AECS Layout, Bengaluru, Karnataka 560068",,"No101/m,3rdmain, 4th cross Rd","No101/m,3rdmain, 4th cross Rd",Bengaluru,560068,Karnataka,IN,"VJJQ+P7 Bengaluru, Karnataka",ascleanrooms.com,,,,,180,ChIJL-fSmBsVrjsRwa_N8FLEhZU,"https://www.google.com/maps/place/As+Clean+Rooms/@12.8818469,77.6360095,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae151b98d2e72f:0x9585c452f0cdafc1!8m2!3d12.8818469!4d77.6381982?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.8818469,""lng"":77.6381982}",2021-02-05T18:47:42.293Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
GSS Enterprises,,4.9,Air conditioning system supplier,"YNS Complex, NO. 764, SRS Rd, Peenya 1st Stage, Bengaluru, Karnataka 560058",,"YNS Complex, NO. 764, SRS Rd","YNS Complex, NO. 764, SRS Rd",Bengaluru,560058,Karnataka,IN,"2GMH+97 Bengaluru, Karnataka",gssenterprises.co.in,095902 63646,,,,175,ChIJoX9Ie2k9rjsRGDb2COoBMdA,"https://www.google.com/maps/place/GSS+Enterprises/@13.0333915,77.5260028,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d697b487fa1:0xd03101ea08f63618!8m2!3d13.0333915!4d77.5281915?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.0333915,""lng"":77.5281915}",2021-02-05T18:47:54.359Z,,,13,13,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Eberspächer Suetrak Bus Climate Control Systems India Pvt Ltd,,4.7,Air conditioning system supplier,"No. 25/1, Devalapura Village, Anugondanahalli",,"No. 25/1, Devalapura Village","No. 25/1, Devalapura Village",Kacharakanahalli,,Karnataka,IN,"XRMC+2H Anugondanahalli, Bengaluru, Karnataka",eberspaecher.com,080 2268 9909,,,,176,ChIJK6EEWnsOrjsRm5ONSH2xLP8,"https://www.google.com/maps/place/Ebersp%C3%A4cher+Suetrak+Bus+Climate+Control+Systems+India+Pvt+Ltd/@12.9825691,77.8192577,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae0e7b5a04a12b:0xff2cb17d488d939b!8m2!3d12.9825691!4d77.8214464?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9825691,""lng"":77.8214464}",2021-02-05T18:47:54.885Z,,,15,15,"[""https://lh5.googleusercontent.com/p/AF1QipPXCdweJaoqawKcWgxn04yhpeoF2CFg9WQcXS4e=w1920-h1080-k-no""]"
HeateX Thermal,,1,HVAC contractor,"4th Cross Rd, Nagarbhavi Second Stage, Krishnananda Nagar, Naagarabhaavi, Bengaluru, Karnataka 560072",,4th Cross Rd,4th Cross Rd,Bengaluru,560072,Karnataka,IN,"XGH3+W2 Bengaluru, Karnataka",heatex.in,080 2318 5235,,,,174,ChIJj5VAiDk8rjsR6VQ4ixH-2cE,"https://www.google.com/maps/place/HeateX+Thermal/@12.9797906,77.5003772,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3c398840958f:0xc1d9fe118b3854e9!8m2!3d12.9797906!4d77.5025659?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9797906,""lng"":77.5025659}",2021-02-05T18:48:03.572Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Shree Maruti Enterprises,,,Air conditioning system supplier,"Number 8 Srinivaspura Colony, near top in town, Bengaluru, Karnataka 560060",,"Number 8 Srinivaspura Colony, near top in town","Number 8 Srinivaspura Colony, near top in town",Bengaluru,560060,Karnataka,IN,"WG26+99 Bengaluru, Karnataka",,,,,,179,ChIJSSNL5YQ_rjsR846EKWe20gE,"https://www.google.com/maps/place/Shree+Maruti+Enterprises/@12.9009285,77.5087848,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3f84e54b2349:0x1d2b66729848ef3!8m2!3d12.9009285!4d77.5109735?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9009285,""lng"":77.5109735}",2021-02-05T18:47:50.045Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Lex Technoaid,,5,Air conditioning contractor,"Kamakshipalya,, Shed No.1, Badrappa Industrial Estate,, Bengaluru, Karnataka 560079",,"Kamakshipalya,, Shed No.1, Badrappa Industrial Estate,","Kamakshipalya,, Shed No.1, Badrappa Industrial Estate,",Bengaluru,560079,Karnataka,IN,"XGQF+HC Bengaluru, Karnataka",lextechnoaid.com,080 2348 9362,,,,167,ChIJu1GQXrY9rjsRgfCk5AyqvfQ,"https://www.google.com/maps/place/Lex+Technoaid/@12.9889027,77.5213486,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3db65e9051bb:0xf4bdaa0ce4a4f081!8m2!3d12.9889027!4d77.5235373?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9889027,""lng"":77.5235373}",2021-02-05T18:48:12.971Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipPLMMvB_wjCkaztwLvGVe3Hw2XRfMNF-KUXPQWQ=w1920-h1080-k-no""]"
Corporate cooling System Pvt.Ltd,,5,Electronics store,"Unnamed Road, Guru Swamy Layout, ITI Employess Housing Colony, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016",,Unnamed Road,Unnamed Road,Bengaluru,560016,Karnataka,IN,"XMWG+R9 Bengaluru, Karnataka",,,,,,166,ChIJ_3OiRLcRrjsRu8GfLvpQolE,"https://www.google.com/maps/place/Corporate+cooling+System+Pvt.Ltd/@12.9970533,77.6738049,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae11b744a273ff:0x51a250fa2e9fc1bb!8m2!3d12.9970533!4d77.6759936?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9970533,""lng"":77.6759936}",2021-02-05T18:48:15.212Z,,,9,9,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
CitiSolutions Airconditioning (Solution Plaza ),,5,Air conditioning store,"No. 427, 4th A Cross Rd, Pilla Reddy Nagar, OMBR Layout, Banaswadi, Bengaluru, Karnataka 560043",,"No. 427, 4th A Cross Rd","No. 427, 4th A Cross Rd",Bengaluru,560043,Karnataka,IN,"2M53+6P Bengaluru, Karnataka",,098453 88276,,,,162,ChIJq6qqaiUXrjsRedbqsU4Deiw,"https://www.google.com/maps/place/CitiSolutions+Airconditioning+(Solution+Plaza+)/@13.0080788,77.6521288,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17256aaaaaab:0x2c7a034eb1ead679!8m2!3d13.0080788!4d77.6543175?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.0080788,""lng"":77.6543175}",2021-02-05T18:48:21.809Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Global Service Centre,,5,Air conditioning system supplier,"#8/11 3rd main, Bannerghatta Main Rd, Bismillahnagar, Bengaluru, Karnataka 560029",,"#8/11 3rd main, Bannerghatta Main Rd","#8/11 3rd main, Bannerghatta Main Rd",Bengaluru,560029,Karnataka,IN,"WJG3+F4 Bengaluru, Karnataka",expressservices.com,079962 14197,,,,143,ChIJRVmDzvAVrjsR2tMb_U9yXAg,"https://www.google.com/maps/place/Global+Service+Centre/@12.926197,77.6005953,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15f0ce835945:0x85c724ffd1bd3da!8m2!3d12.926197!4d77.602784?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.926197,""lng"":77.602784}",2021-02-05T18:48:26.303Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipN1FqQmcOfSr3REkK7Ld99tS5Oj3acvjOk9J9bQ=w1920-h1080-k-no""]"
Kit point,,,Air conditioning system supplier,"Kit point , 30/4 , St John's, Road, Shivaji Nagar, Bengaluru, Karnataka 560042",,"Kit point , 30/4 , St John's, Road","Kit point , 30/4 , St John's, Road",Bengaluru,560042,Karnataka,IN,"XJM7+GP Bengaluru, Karnataka",,,,,,163,ChIJG9jHcu4XrjsR02n2lqPe_oE,"https://www.google.com/maps/place/Kit+point/@12.9838089,77.6121631,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17ee72c7d81b:0x81fedea396f669d3!8m2!3d12.9838089!4d77.6143518?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9838089,""lng"":77.6143518}",2021-02-05T18:48:18.371Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Sri Sai cooling systems,,5,Manufacturer,"Manjunatha Nagar, Bagalakunte, Bengaluru, Karnataka 560073",,,,Bengaluru,560073,Karnataka,IN,"3F4V+JH Bengaluru, Karnataka",,,,,,126,ChIJr_nhNGIjrjsR4Ha7L2ieFwc,"https://www.google.com/maps/place/Sri+Sai+cooling+systems/@13.0565367,77.4917466,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae236234e1f9af:0x7179e682fbb76e0!8m2!3d13.0565367!4d77.4939353?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.0565367,""lng"":77.4939353}",2021-02-05T18:48:38.792Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipNkk1XGq5a1b-BY_4KORuLJiz4SfamVHezB5uyU=w1920-h1080-k-no""]"
Coolmakers,,,Air conditioning system supplier,"40/1/9, ‘Pragathi Nilaya’, 2nd Main, Vittal Nagar, Chamrajpet, Bengaluru, Karnataka 560018",,"40/1/9, ‘Pragathi Nilaya’, 2nd Main","40/1/9, ‘Pragathi Nilaya’, 2nd Main",Bengaluru,560018,Karnataka,IN,,coolmakers.in,080 6575 0981,,,,139,ChIJbUvNyPgVrjsROiYVRHphsY4,"https://www.google.com/maps/place/Coolmakers/@12.9594782,77.5593552,16z/data=!3m1!4b1!4m5!3m4!1s0x3bae15f8c8cd4b6d:0x8eb1617a4415263a!8m2!3d12.9594782!4d77.5637326?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9594782,""lng"":77.5637326}",2021-02-05T18:48:25.008Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
ozone INFRASTRUCTURE,,,Air conditioning system supplier,"No:4/15, First Floor, Ganesha Block, Mahalakshmi Layout, 6th Cross, 8th Main Rd, Bengaluru, Karnataka 560086",,"No:4/15, First Floor, Ganesha Block, Mahalakshmi Layout, 6th Cross, 8th Main Rd","No:4/15, First Floor, Ganesha Block, Mahalakshmi Layout, 6th Cross, 8th Main Rd",Bengaluru,560086,Karnataka,IN,"2G6V+58 Bengaluru, Karnataka",ozoneengineers.info,,,,,138,ChIJu6o583U9rjsRpXQWGtFPw4U,"https://www.google.com/maps/place/ozone+INFRASTRUCTURE/@13.0103825,77.5411793,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d75f339aabb:0x85c34fd11a1674a5!8m2!3d13.0103825!4d77.543368?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.0103825,""lng"":77.543368}",2021-02-05T18:48:30.051Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
HMX Factory,,,Air conditioning system supplier,"3rd Cross Rd, Yeshwanthpur Suburb II Stage, Yesvanpur Surburb, KIADB Housing Complex, Peenya, Bengaluru, Karnataka 560058",,3rd Cross Rd,3rd Cross Rd,Bengaluru,560058,Karnataka,IN,"2GGC+CP Bengaluru, Karnataka",,,,,,132,ChIJkdw5qx49rjsRUvVQJsDLwBY,"https://www.google.com/maps/place/HMX+Factory/@13.0260871,77.5195768,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d1eab39dc91:0x16c0cbc02650f552!8m2!3d13.0260871!4d77.5217655?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.0260871,""lng"":77.5217655}",2021-02-05T18:48:39.928Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Cooling Techniq,,5,Air conditioning system supplier,"288 N.S.Palaya (Next To Shopper's Stop), Opposite Shilpakala Mantapa BTM Layout Bannerghatta Main Road, Bengaluru, Karnataka 560076",,"288 N.S.Palaya (Next To Shopper's Stop), Opposite Shilpakala Mantapa BTM Layout Bannerghatta Main Road","288 N.S.Palaya (Next To Shopper's Stop), Opposite Shilpakala Mantapa BTM Layout Bannerghatta Main Road",Bengaluru,560076,Karnataka,IN,"WJ62+F2 Bengaluru, Karnataka",coolingtechniq.com,098451 99874,,,,116,ChIJVVVVEHX5rjsRFTD0ili4A84,"https://www.google.com/maps/place/Cooling+Techniq/@12.91119,77.5978353,17z/data=!3m1!4b1!4m5!3m4!1s0x3baef97510555555:0xce03b8588af43015!8m2!3d12.91119!4d77.600024?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.91119,""lng"":77.600024}",2021-02-05T18:48:56.868Z,,,5,5,"[""https://lh5.googleusercontent.com/p/AF1QipO-ppLUleMibR-vEPuU4etTFx3uJB8cgMxKSS4f=w1920-h1080-k-no""]"
Aircare Engineering,,,HVAC contractor,"229/2, Swami Narayani Clinic Rd, 3rd Block, HBR Layout, Bengaluru, Karnataka 560043",,"229/2, Swami Narayani Clinic Rd","229/2, Swami Narayani Clinic Rd",Bengaluru,560043,Karnataka,IN,"2JHJ+G6 Bengaluru, Karnataka",aircareengineering.in,080 2660 3911,,,,120,ChIJESXBBuwVrjsRPnywKhHX_l0,"https://www.google.com/maps/place/Aircare+Engineering/@13.028817,77.6283603,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15ec06c12511:0x5dfed7112ab07c3e!8m2!3d13.0287887!4d77.630629?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.0287887,""lng"":77.630629}",2021-02-05T18:48:52.356Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
"KM Alagappan,Bluestar VRF and Chillers",,,Air conditioning system supplier,"Mission Rd, Bengaluru, Karnataka 560027",,Mission Rd,Mission Rd,Bengaluru,560027,Karnataka,IN,"XH6V+W9 Bengaluru, Karnataka",bluestarindia.com,,,,,119,ChIJV8FUVHkVrjsRsID5E2EeoYc,"https://www.google.com/maps/place/KM+Alagappan,Bluestar+VRF+and+Chillers/@12.9623336,77.5912253,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15795454c157:0x87a11e6113f980b0!8m2!3d12.9623336!4d77.593414?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9623336,""lng"":77.593414}",2021-02-05T18:48:53.024Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipPAUlKO-osxfP4ptt9liRBShQTHLKN4CXDgUPL_=w1920-h1080-k-no""]"
VB NETWORK SOLUTIONS,,4.6,Air conditioning system supplier,"#54 A.BLOCK 6th cross, main road, Subhash Nagar, sinashandha, Bengaluru, Karnataka 560068",,"#54 A.BLOCK 6th cross, main road","#54 A.BLOCK 6th cross, main road",Bengaluru,560068,Karnataka,IN,"XHXF+WW Bengaluru, Karnataka",business.site,,,,,112,ChIJQzWrFO0XrjsR1rvIUEMVK4M,"https://www.google.com/maps/place/VB+NETWORK+SOLUTIONS/@12.9997774,77.5726192,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17ed14ab3543:0x832b154350c8bbd6!8m2!3d12.9997774!4d77.5748079?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9997774,""lng"":77.5748079}",2021-02-05T18:49:16.704Z,,,5,5,"[""https://lh5.googleusercontent.com/p/AF1QipMlONefhRLYjZFzyb9p-qhtWNZionZePDYJrJo=w1920-h1080-k-no""]"
COOL FREEZ SYSTEMS PVT LTD,,4.4,HVAC contractor,"KR Defense Colony, Virgonagar, Cheemasandra, Bengaluru, Karnataka 560049",,,,Bengaluru,560049,Karnataka,IN,"2PXV+66 Bengaluru, Karnataka",coolfreez.co.in,,,,,111,ChIJRQxe1x0QrjsRanjbFm2RHQM,"https://www.google.com/maps/place/COOL+FREEZ+SYSTEMS+PVT+LTD/@13.0480794,77.740853,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae101dd75e0c45:0x31d916d16db786a!8m2!3d13.0480794!4d77.7430417?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.0480794,""lng"":77.7430417}",2021-02-05T18:49:19.729Z,,,11,11,"[""https://lh5.googleusercontent.com/p/AF1QipPYefXfqKVF76OnjEht1bX99zQ9ln4R6zmxR8ZX=w1920-h1080-k-no""]"
M/s aptrich solution,,,Air conditioning system supplier,"#109,4th Main, 10th Cross, Muneshwara Nagar,, Ullal Main Rd, Jnananjyothinagar, Jnana Ganga Nagar, Bengaluru, Karnataka 560056",,"#109,4th Main, 10th Cross, Muneshwara Nagar,, Ullal Main Rd","#109,4th Main, 10th Cross, Muneshwara Nagar,, Ullal Main Rd",Bengaluru,560056,Karnataka,IN,"XF3V+2C Bengaluru, Karnataka",business.google.com,099451 11833,,,,114,ChIJMaYVc5g-rjsRz1MOj5dpueY,"https://www.google.com/maps/place/M%2Fs+aptrich+solution/@12.9525269,77.4914116,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3e987315a631:0xe6b969978f0e53cf!8m2!3d12.9525269!4d77.4936003?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9525269,""lng"":77.4936003}",2021-02-05T18:49:07.166Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
BSK A/C Service,,5,Air conditioning system supplier,"55/2,No.1 OCR complex Devarabeesanahalli, Bengaluru, 560103",,"55/2,No.1 OCR complex Devarabeesanahalli","55/2,No.1 OCR complex Devarabeesanahalli",Bengaluru,560103,Karnataka,IN,"WMJP+GF Bengaluru, Karnataka",,087927 68440,,,,108,ChIJc5EGcqYTrjsRIJ2GUHFtHPM,"https://www.google.com/maps/place/BSK+A%2FC+Service/@12.9313347,77.6840217,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae13a672069173:0xf31c6d7150869d20!8m2!3d12.9313347!4d77.6862104?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9313347,""lng"":77.6862104}",2021-02-05T18:49:31.025Z,,,5,5,"[""https://lh5.googleusercontent.com/p/AF1QipPN1Wc_E-TlTZzO_BwMf-JxsNkO0-w9nOMkNq1Q=w1920-h1080-k-no""]"
SMART COOL AC - An Enclusive General Arcade,,5,Air conditioning system supplier,"#644, 2, Dr Rajkumar Rd, D-Block, 2nd Stage, Rajajinagar, Bengaluru, Karnataka 560010",,"#644, 2, Dr Rajkumar Rd","#644, 2, Dr Rajkumar Rd",Bengaluru,560010,Karnataka,IN,"XHQ5+CR Bengaluru, Karnataka",,,,,,104,ChIJGayqmzI9rjsRcJXvrOBmKG8,"https://www.google.com/maps/place/SMART+COOL+AC+-+An+Enclusive+General+Arcade/@12.9885812,77.5573266,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d329baaac19:0x6f2866e0acef9570!8m2!3d12.9885812!4d77.5595153?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.9885812,""lng"":77.5595153}",2021-02-05T18:49:35.749Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipMY7IfCC_Q7G7MxEyhw8UmfY3vp3V-VnV0nrVF6=w1920-h1080-k-no""]"
"Voltage Stabilizer for Air Conditioner and Deep Freezer, Vg400 Vg500",,4.9,Electronics wholesaler,"Jc Road, Manish Tower 1 floor, bldg No 84, shop no 10 H, above YES Bank, Bengaluru, Karnataka 560002",,"Jc Road, Manish Tower 1 floor, bldg No 84, shop no 10 H, above YES Bank","Jc Road, Manish Tower 1 floor, bldg No 84, shop no 10 H, above YES Bank",Bengaluru,560002,Karnataka,IN,"XH6M+28 Bengaluru, Karnataka",vguard.in,094836 01530,,,,103,ChIJBzKUSsEVrjsRbclpv_6pjTU,"https://www.google.com/maps/place/Voltage+Stabilizer+for+Air+Conditioner+and+Deep+Freezer,+Vg400+Vg500/@12.960087,77.5810773,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15c14a943207:0x358da9febf69c96d!8m2!3d12.960087!4d77.583266?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":12.960087,""lng"":77.583266}",2021-02-05T18:49:36.212Z,,,27,27,"[""https://lh5.googleusercontent.com/p/AF1QipN8SKxKL2lnZ_Q1b6TG9LEZzIdYlulC11VLI15f=w1920-h1080-k-no""]"
Air Conditioner Service Repairs & Installation Bangalore,,4.7,Air conditioning repair service,"10/20 1ST CROSS 1 CROSS AR EXTATION ST JOSEPH SCHOOLOLD HOSKOTE, Old Madras Rd, Bengaluru, Karnataka 562114",,"10/20 1ST CROSS 1 CROSS AR EXTATION ST JOSEPH SCHOOLOLD HOSKOTE, Old Madras Rd","10/20 1ST CROSS 1 CROSS AR EXTATION ST JOSEPH SCHOOLOLD HOSKOTE, Old Madras Rd",Bengaluru,562114,Karnataka,IN,"3QFR+VH Bengaluru, Karnataka",airconditionerservice.repair,098455 80000,,,,101,ChIJc7MFrIMFrjsR-7bKYnVzue4,"https://www.google.com/maps/place/Air+Conditioner+Service+Repairs+%26+Installation+Bangalore/@13.074676,77.7892993,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae0583ac05b373:0xeeb9737562cab6fb!8m2!3d13.074676!4d77.791488?hl=en","https://www.google.com/maps/search/Air+Conditioning+System+Supplier+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning System Supplier in Bangalore,"{""lat"":13.074676,""lng"":77.791488}",2021-02-05T18:49:42.542Z,,,19,19,"[""https://lh5.googleusercontent.com/p/AF1QipPHxBtqcstDFjP2CBbK1q-dJLyehRzecg-g6u1t=w1920-h1080-k-no""]"
